X,y
-5.0,-21.164302901347448
-4.949748743718593,-20.365932624113853
-4.899497487437186,-19.592376692859297
-4.849246231155779,-18.8435897191307
-4.798994974874372,-18.119501263889067
-4.748743718592965,-17.420015630907468
-4.698492462311558,-16.74501172393493
-4.648241206030151,-16.09434296798658
-4.597989949748744,-15.467837294958896
-4.547738693467337,-14.865297193606342
-4.49748743718593,-14.28649982375324
-4.447236180904523,-13.73119719445249
-4.396984924623116,-13.199116405641373
-4.346733668341709,-12.689959952684372
-4.296482412060302,-12.203406093034053
-4.2462311557788945,-11.739109274084413
-4.1959798994974875,-11.296700621136472
-4.1457286432160805,-10.875788484244119
-4.0954773869346734,-10.475959042559701
-4.045226130653266,-10.09677696465351
-3.9949748743718594,-9.73778612314014
-3.9447236180904524,-9.398510361807503
-3.8944723618090453,-9.078454313311763
-3.8442211055276383,-8.77710426537381
-3.7939698492462313,-8.493929073290396
-3.7437185929648242,-8.228381116456186
-3.693467336683417,-7.9798972964817985
-3.64321608040201,-7.747900074387973
-3.592964824120603,-7.531798544257251
-3.542713567839196,-7.330989540632622
-3.492462311557789,-7.144858776867291
-3.442211055276382,-6.97278201155165
-3.391959798994975,-6.814126240072609
-3.341708542713568,-6.668250908297013
-3.291457286432161,-6.534509145315022
-3.241206030150754,-6.41224901213117
-3.190954773869347,-6.300814763150622
-3.14070351758794,-6.199548117275773
-3.090452261306533,-6.107789535404148
-3.040201005025126,-6.024879501102299
-2.9899497487437183,-5.950159801222499
-2.9396984924623113,-5.882974803229077
-2.8894472361809043,-5.822672726009586
-2.8391959798994972,-5.768606900962451
-2.78894472361809,-5.720137020177286
-2.738693467336683,-5.67663036855663
-2.688442211055276,-5.63746303676844
-2.638190954773869,-5.602021111967047
-2.587939698492462,-5.569701843276399
-2.537688442211055,-5.539914779093161
-2.487437185929648,-5.512082873338363
-2.437185929648241,-5.485643557864691
-2.386934673366834,-5.4600497783119595
-2.336683417085427,-5.434770990795592
-2.28643216080402,-5.409294116911798
-2.236180904522613,-5.383124454648399
-2.185929648241206,-5.355786542901566
-2.135678391959799,-5.326824977415837
-2.0854271356783918,-5.2958051760874945
-2.0351758793969847,-5.262314091699108
-1.9849246231155777,-5.225960870285889
-1.9346733668341707,-5.186377453471684
-1.8844221105527637,-5.143219123253904
-1.8341708542713566,-5.096164987862016
-1.7839195979899496,-5.044918407462961
-1.7336683417085426,-4.989207358638735
-1.6834170854271355,-4.928784736715954
-1.6331658291457285,-4.863428595184128
-1.5829145728643215,-4.792942321598193
-1.5326633165829144,-4.717154749521205
