X,y
0.1,2.856635533445112
0.12462311557788945,2.997987926207083
0.1492462311557789,3.1217511633140353
0.17386934673366836,3.2325489960194953
0.19849246231155782,3.333321938434992
0.22311557788944725,3.426069786113006
0.2477386934673367,3.5122215630343296
0.2723618090452261,3.5928380699687996
0.2969849246231156,3.668730953255119
0.3216080402010051,3.740536709684357
0.3462311557788945,3.8087647956937665
0.37085427135678395,3.873830081948908
0.3954773869346734,3.9360754383591092
0.4201005025125628,3.9957878724952822
0.44472361809045224,4.053210327794716
0.4693467336683418,4.108550482126846
0.4939698492462312,4.1619874252004925
0.5185929648241207,4.213676805415611
0.5432160804020101,4.263754852315095
0.5678391959798995,4.312341559638398
0.592462311557789,4.359543232613451
0.6170854271356784,4.405454547379201
0.6417085427135678,4.450160231546224
0.6663316582914574,4.493736447331134
0.6909547738693468,4.536251938856726
0.7155778894472362,4.577768990731314
0.7402010050251256,4.618344234323486
0.7648241206030151,4.658029330152708
0.7894472361809045,4.696871548775219
0.814070351758794,4.73491426793491
0.8386934673366835,4.772197400198353
0.8633165829145729,4.80875776253494
0.8879396984924623,4.844629397142679
0.9125628140703518,4.879843851115384
0.9371859296482412,4.9144304211919
0.9618090452261306,4.94841636874372
0.9864321608040202,4.9818271092842235
1.0110552763819096,5.014686380075495
1.0356783919597992,5.047016388832384
1.0603015075376885,5.0788379460516
1.084924623115578,5.110170583105048
1.1095477386934676,5.141032657915231
1.1341708542713569,5.171441449763475
1.1587939698492464,5.201413244558784
1.1834170854271358,5.230963411708279
1.2080402010050253,5.260106473572968
1.2326633165829148,5.2888561683597315
1.2572864321608042,5.317225507187834
1.2819095477386937,5.345226825972452
1.306532663316583,5.372871832685949
1.3311557788944726,5.400171650487566
1.3557788944723619,5.427136857152075
1.3804020100502514,5.453777521176079
1.405025125628141,5.480103234895898
1.4296482412060303,5.506123144912142
1.4542713567839198,5.53184598008241
1.4788944723618092,5.557280077314163
1.5035175879396987,5.582433405364252
1.5281407035175882,5.60731358682909
1.5527638190954776,5.63192791848984
1.577386934673367,5.656283390159695
1.6020100502512564,5.680386702165077
1.626633165829146,5.704244281579158
1.6512562814070353,5.727862297314212
1.6758793969849248,5.7512466741687565
1.7005025125628144,5.7744031059161065
1.7251256281407037,5.797337067512625
1.7497487437185932,5.820053826496545
1.7743718592964826,5.842558453641619
1.798994974874372,5.864855832923934
1.8236180904522614,5.886950670854921
1.848241206030151,5.908847505228857
1.8728643216080405,5.930550713328861
1.8974874371859298,5.952064519631556
1.9221105527638194,5.973393003047119
1.9467336683417087,5.994540103728292
1.9713567839195982,6.015509629479144
1.9959798994974878,6.036305261791766
2.020603015075377,6.056930561536842
2.0452261306532664,6.077388974331882
2.069849246231156,6.097683835609019
2.0944723618090455,6.117818375402567
2.119095477386935,6.137795722874906
2.143718592964824,6.157618910597893
2.1683417085427137,6.177290878605628
2.1929648241206032,6.196814478233242
2.2175879396984928,6.216192475755275
2.2422110552763823,6.2354275558362025
2.2668341708542714,6.254522324804772
2.291457286432161,6.27347931376293
2.3160804020100505,6.29230098153941
2.34070351758794,6.310989717497278
2.3653266331658296,6.32954784420413
2.3899497487437187,6.347977619973016
2.4145728643216082,6.366281241281593
2.4391959798994978,6.384460845076545
2.4638190954773873,6.402518510969805
2.488442211055277,6.4204562633326665
2.513065326633166,6.438276073293527
2.5376884422110555,6.455979860644563
2.562311557788945,6.473569495662354
2.5869346733668346,6.491046800847109
2.6115577889447237,6.508413552584879
2.636180904522613,6.525671482736861
2.6608040201005028,6.542822280159639
2.6854271356783923,6.55986759215996
2.710050251256282,6.576809025887464
2.734673366834171,6.593648149668521
2.7592964824120605,6.610386494284199
2.78391959798995,6.627025554195157
2.8085427135678396,6.643566788716131
2.833165829145729,6.660011623142512
2.857788944723618,6.676361449831341
2.8824120603015078,6.692617629238992
2.9070351758793973,6.708781490917571
2.931658291457287,6.724854334472062
2.9562814070351764,6.74083743048005
2.9809045226130655,6.756732021375794
3.005527638190955,6.772539322300316
3.0301507537688446,6.788260521919071
3.054773869346734,6.803896783208695
3.079396984924623,6.8194492442142405
3.1040201005025128,6.8349190187782245
3.1286432160804023,6.850307197242756
3.153266331658292,6.865614847125953
3.1778894472361814,6.88084301377376
3.2025125628140705,6.895992720988266
3.22713567839196,6.911064971633532
3.2517587939698496,6.9260607482199
3.276381909547739,6.940981013467704
3.3010050251256287,6.955826710851266
3.3256281407035178,6.9705987651239925
3.3502512562814073,6.985298082825381
3.374874371859297,6.99992555277067
3.3994974874371864,7.0144820465238675
