X,y
0.0,0.0
0.06314759102693052,0.4418233386172293
0.12629518205386103,0.8823888894463099
0.18944277308079155,1.3204438786101724
0.25259036410772207,1.754745540066986
0.3157379551346526,2.1840660696401493
0.3788855461615831,2.6071975194059003
0.4420331371885136,3.022956612928075
0.5051807282154441,3.430189462145082
0.5683283192423747,3.8277761671061925
0.6314759102693052,4.214635280221252
0.6946235012962356,4.589728117228007
0.7577710923231662,4.952062897692254
0.8209186833500968,5.3006986985355775
0.8840662743770272,5.63474920483075
0.9472138654039577,5.9533862429130195
1.0103614564308883,6.25584308172327
1.0735090474578188,6.541417489222939
1.1366566384847494,6.809474531696906
1.1998042295116798,7.059449104785533
1.2629518205386103,7.290848186156417
1.326099411565541,7.503252800836013
1.3892470025924712,7.696319691366792
1.4523945936194018,7.869782686132151
1.5155421846463324,8.02345376039456
1.578689775673263,8.157223785817308
1.6418373667001935,8.27106296548208
1.7049849577271239,8.365020952668209
1.7681325487540545,8.43922665292013
1.831280139780985,8.49388771019208
1.8944277308079154,8.529289679118378
1.957575321834846,8.545794886708899
2.0207229128617765,8.543840988007311
2.083870503888707,8.523939221469712
2.1470180949156377,8.486672371018162
2.210165685942568,8.432692442893025
2.273313276969499,8.36271806656484
2.336460867996429,8.277531630066441
2.3996084590233595,8.177976161164763
2.4627560500502903,8.064951966804873
2.5259036410772207,7.939413044222384
2.589051232104151,7.8023632780306444
2.652198823131082,7.6548524384421786
2.715346414158012,7.497971996576695
2.7784940051849425,7.332850773537028
2.8416415962118733,7.160650440597097
2.9047891872388036,6.982560888439451
2.9679367782657344,6.799795483901966
3.031084369292665,6.613586233141705
3.094231960319595,6.425178870496981
3.157379551346526,6.235827892624867
3.2205271423734563,6.046791557709531
3.283674733400387,5.859326869676015
3.3468223244273174,5.674684567403874
3.4099699154542478,5.4941041389151035
3.4731175064811786,5.318808880411298
3.536265097508109,5.150001019856164
3.5994126885350393,4.988856924542183
3.66256027956197,4.836522411745524
3.7257078705889004,4.694108181162264
3.7888554616158308,4.56268538733359
3.8520030526427615,4.44328136970959
3.915150643669692,4.336875557372852
3.9782982346966227,4.24439556474683
4.041445825723553,4.166713493852654
4.104593416750483,4.104642457854655
4.167741007777414,4.05893333975277
4.230888598804345,4.030271799142646
4.294036189831275,4.019275538975367
4.357183780858206,4.026491843212286
4.420331371885136,4.052395395190625
4.483478962912066,4.097386385396444
4.546626553938998,4.161788916187982
4.609774144965928,4.245849709828571
4.672921735992858,4.349737124979338
4.736069327019789,4.473540485572188
4.799216918046719,4.617269724738405
4.862364509073649,4.780855345212286
4.925512100100581,4.964148696367626
4.988659691127511,5.1669225667827074
5.051807282154441,5.388872089971698
5.114954873181372,5.62961595967187
5.178102464208302,5.888697949842232
5.241250055235233,6.16558873331435
5.304397646262164,6.459687991845699
5.367545237289094,6.770326809164295
5.430692828316024,7.096770337465163
5.493840419342955,7.438220726729243
5.556988010369885,7.793820305187612
5.620135601396816,8.162654998252737
5.683283192423747,8.543757972287903
5.746430783450677,8.93611348868972
5.809578374477607,9.338660952920133
5.872725965504538,9.750299142347368
5.935873556531469,10.169890596042375
5.999021147558399,10.596266149031727
6.06216873858533,11.028229592932203
6.12531632961226,11.464562444388264
6.18846392063919,11.904028802304154
6.2516115116661215,12.345380274508193
6.314759102693052,12.787360954210158
6.377906693719982,13.228712426414189
6.4410542847469126,13.668178784330077
6.504201875773843,14.10451163578614
6.567349466800774,14.536475079686621
6.6304970578277045,14.962850632675973
6.693644648854635,15.382442086370975
6.756792239881565,15.794080275798208
6.8199398309084955,16.196627740028624
6.883087421935426,16.58898325643044
6.946235012962357,16.97008623046561
7.0093826039892875,17.338920923530733
7.072530195016218,17.6945205019891
7.135677786043148,18.03597089125318
7.1988253770700785,18.36241441955405
7.26197296809701,18.67305323687265
7.32512055912394,18.967152495403997
7.3882681501508705,19.244043278876113
7.451415741177801,19.503125269046475
7.514563332204731,19.743869138746646
7.5777109232316615,19.965818661935636
7.640858514258593,20.168592532350722
7.704006105285523,20.351885883506057
7.7671536963124534,20.51547150397994
7.830301287339384,20.659200743146158
7.893448878366314,20.783004103739007
7.956596469393245,20.886891518889776
8.019744060420175,20.970952312530365
8.082891651447106,21.0353548433219
8.146039242474037,21.080345833527723
8.209186833500967,21.10624938550606
8.272334424527898,21.11346568974298
8.335482015554827,21.1024694295757
8.398629606581759,21.073807888965575
8.46177719760869,21.028098770863693
8.52492478863562,20.96602773486569
8.58807237966255,20.888345663971517
8.65121997068948,20.795865671345496
8.714367561716411,20.689459859008757
8.777515152743343,20.570055841384754
8.840662743770272,20.43863304755608
8.903810334797203,20.29621881697282
8.966957925824133,20.143884304176165
9.030105516851064,19.982740208862182
9.093253107877995,19.813932348307045
9.156400698904925,19.638637089803243
9.219548289931856,19.45805666131447
9.282695880958785,19.27341435904233
9.345843471985717,19.085949671008816
9.408991063012646,18.896913336093483
9.472138654039577,18.707562358221367
9.535286245066509,18.51915499557664
9.598433836093438,18.33294574481638
9.66158142712037,18.150180340278894
9.724729018147299,17.972090788121253
9.78787660917423,17.79989045518132
9.851024200201161,17.63476923214165
9.91417179122809,17.477888790276168
9.977319382255022,17.3303779506877
10.040466973281951,17.193328184495964
10.103614564308883,17.067789261913475
10.166762155335814,16.95476506755358
10.229909746362743,16.855209598651907
10.293057337389675,16.770023162153507
10.356204928416604,16.70004878582532
10.419352519443535,16.646068857700183
10.482500110470466,16.608802007248634
10.545647701497396,16.588900240711034
10.608795292524327,16.586946342009448
10.671942883551257,16.603451549599967
10.735090474578188,16.63885351852627
10.79823806560512,16.69351457579822
10.861385656632049,16.767720276050134
10.92453324765898,16.861678263236264
10.98768083868591,16.975517442901037
11.05082842971284,17.109287468323785
11.11397602073977,17.26295854258619
11.177123611766701,17.436421537351553
11.240271202793632,17.629488427882336
11.303418793820562,17.841893042561928
11.366566384847493,18.073292123932813
11.429713975874423,18.323266697021438
11.492861566901354,18.591323739495405
11.556009157928285,18.876898146995078
11.619156748955215,19.179354985805325
11.682304339982146,19.497992023887598
11.745451931009075,19.83204253018276
11.808599522036006,20.18067833102609
11.871747113062938,20.543013111490342
11.934894704089867,20.91810594849709
11.998042295116798,21.304965061612155
12.061189886143728,21.702551766573258
12.12433747717066,22.109784615790268
12.18748506819759,22.525543709312448
12.25063265922452,22.948675159078192
12.313780250251451,23.37799568865136
12.37692784127838,23.812297350108167
12.440075432305312,24.250352339272034
12.503223023332243,24.69091789010112
12.566370614359172,25.13274122871834
